2017-07-10 20:27:49,476 - root - INFO - ############################### START ###############################
2017-07-10 20:27:55,032 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.311999797821045 seconds
2017-07-10 20:33:12,742 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'more_records']>, Spend 1.0939998626708984 seconds
2017-07-10 20:33:12,887 - root - INFO - SUCCESS    positioned to element: <xpath->html/body/div[2]/div[3]/div/h1> , Spend 0.14299988746643066 seconds
2017-07-10 20:33:12,888 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:13,455 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a8_4.jpg, Spend 0.5659999847412109 seconds
2017-07-10 20:33:16,504 - root - INFO - ###############################  End  ###############################
2017-07-10 20:33:16,505 - root - INFO - ############################### START ###############################
2017-07-10 20:33:21,621 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.310999870300293 seconds
2017-07-10 20:33:23,025 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/recharge, Spend 1.4019999504089355 seconds
2017-07-10 20:33:23,469 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.4419999122619629 seconds
2017-07-10 20:33:23,872 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.40200018882751465 seconds
2017-07-10 20:33:24,136 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.2630000114440918 seconds
2017-07-10 20:33:25,408 - root - INFO - SUCCESS    Clear and type element: <id->money> content: , Spend 1.2710001468658447 seconds
2017-07-10 20:33:25,647 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[2]/label/span>, Spend 0.2390000820159912 seconds
2017-07-10 20:33:25,768 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[2]/span[1]> , Spend 0.11999988555908203 seconds
2017-07-10 20:33:25,769 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:26,399 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a9_1.jpg, Spend 0.6289999485015869 seconds
2017-07-10 20:33:27,608 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/recharge, Spend 1.2059998512268066 seconds
2017-07-10 20:33:28,116 - root - INFO - SUCCESS    Clear and type element: <id->money> content: , Spend 0.5060000419616699 seconds
2017-07-10 20:33:29,803 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue btn_submit']>, Spend 1.6850001811981201 seconds
2017-07-10 20:33:30,068 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div/div[2]/div[1]/h2> , Spend 0.2630000114440918 seconds
2017-07-10 20:33:30,070 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:30,532 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a9_2.jpg, Spend 0.4609999656677246 seconds
2017-07-10 20:33:31,159 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/recharge, Spend 0.625 seconds
2017-07-10 20:33:31,448 - root - INFO - SUCCESS    Clear and type element: <id->money> content: , Spend 0.28800010681152344 seconds
2017-07-10 20:33:32,372 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue btn_submit']>, Spend 0.9220001697540283 seconds
2017-07-10 20:33:35,313 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div/div[2]/div[2]/a[1]>, Spend 2.940000057220459 seconds
2017-07-10 20:33:35,575 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[1]/h1> , Spend 0.2589998245239258 seconds
2017-07-10 20:33:35,577 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:36,527 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a9_3.jpg, Spend 0.9459998607635498 seconds
2017-07-10 20:33:37,041 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/recharge, Spend 0.5120000839233398 seconds
2017-07-10 20:33:37,341 - root - INFO - SUCCESS    Clear and type element: <id->money> content: 10, Spend 0.2990000247955322 seconds
2017-07-10 20:33:38,337 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue btn_submit']>, Spend 0.9930000305175781 seconds
2017-07-10 20:33:38,548 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[1]/div[2]/h2/span> , Spend 0.20999979972839355 seconds
2017-07-10 20:33:38,550 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:38,856 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a9_4.jpg, Spend 0.30500006675720215 seconds
2017-07-10 20:33:39,512 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/recharge, Spend 0.6560001373291016 seconds
2017-07-10 20:33:39,792 - root - INFO - SUCCESS    Clear and type element: <id->money> content: 10, Spend 0.2779998779296875 seconds
2017-07-10 20:33:40,315 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue btn_submit']>, Spend 0.5219998359680176 seconds
2017-07-10 20:33:40,639 - root - INFO - SUCCESS    Clicked element: <css selector->div[class = 'pay_style']>, Spend 0.32200002670288086 seconds
2017-07-10 20:33:45,788 - root - INFO - SUCCESS    Clicked element: <id->mm_pay>, Spend 5.146000146865845 seconds
2017-07-10 20:33:46,045 - root - INFO - SUCCESS    positioned to element: <css selector->strong[class = ' amount-font-22 ']> , Spend 0.25499987602233887 seconds
2017-07-10 20:33:46,047 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:33:46,351 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a9_5.jpg, Spend 0.3020000457763672 seconds
2017-07-10 20:33:49,443 - root - INFO - ###############################  End  ###############################
2017-07-10 20:33:49,444 - root - INFO - ############################### START ###############################
2017-07-10 20:33:54,871 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.3329999446868896 seconds
2017-07-10 20:33:56,021 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/cash, Spend 1.1480000019073486 seconds
2017-07-10 20:33:56,610 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.5869998931884766 seconds
2017-07-10 20:33:56,949 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.3359999656677246 seconds
2017-07-10 20:33:57,223 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.2719998359680176 seconds
2017-07-10 20:33:59,669 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[1]/input[2]> content: , Spend 2.444000005722046 seconds
2017-07-10 20:34:00,070 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/input[2]> content: 12345678, Spend 0.3989999294281006 seconds
2017-07-10 20:34:00,416 - root - INFO - SUCCESS    Clear and type element: <id->money> content: 10, Spend 0.34400010108947754 seconds
2017-07-10 20:34:00,843 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[4]/input> content: 12345678, Spend 0.42599987983703613 seconds
2017-07-10 20:34:01,079 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.2350001335144043 seconds
2017-07-10 20:34:01,215 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/span[1]> , Spend 0.13400006294250488 seconds
2017-07-10 20:34:01,216 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:01,426 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b1_1.jpg, Spend 0.20799994468688965 seconds
2017-07-10 20:34:02,331 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/cash, Spend 0.9029998779296875 seconds
2017-07-10 20:34:02,593 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[1]/input[2]> content: 张某某, Spend 0.26200008392333984 seconds
2017-07-10 20:34:02,913 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/input[2]> content: , Spend 0.31800007820129395 seconds
2017-07-10 20:34:03,233 - root - INFO - SUCCESS    Clear and type element: <id->money> content: 10, Spend 0.31799983978271484 seconds
2017-07-10 20:34:03,587 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[4]/input> content: 12345678, Spend 0.3529999256134033 seconds
2017-07-10 20:34:03,877 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.2890000343322754 seconds
2017-07-10 20:34:04,048 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[2]/span[1]> , Spend 0.16899991035461426 seconds
2017-07-10 20:34:04,050 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:04,650 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b1_2.jpg, Spend 0.5999999046325684 seconds
2017-07-10 20:34:05,137 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/cash, Spend 0.4850001335144043 seconds
2017-07-10 20:34:05,373 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[1]/input[2]> content: 张某某, Spend 0.23399996757507324 seconds
2017-07-10 20:34:05,647 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/input[2]> content: 12345678, Spend 0.27300000190734863 seconds
2017-07-10 20:34:05,848 - root - INFO - SUCCESS    Clear and type element: <id->money> content: , Spend 0.19999980926513672 seconds
2017-07-10 20:34:06,109 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[4]/input> content: 12345678, Spend 0.2609999179840088 seconds
2017-07-10 20:34:06,325 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.21399998664855957 seconds
2017-07-10 20:34:06,440 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[3]/span[1]> , Spend 0.11400008201599121 seconds
2017-07-10 20:34:06,441 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:06,656 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b1_3.jpg, Spend 0.21399998664855957 seconds
2017-07-10 20:34:07,169 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/fund/cash, Spend 0.5109999179840088 seconds
2017-07-10 20:34:07,452 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[1]/input[2]> content: 张某某, Spend 0.28099989891052246 seconds
2017-07-10 20:34:07,670 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/input[2]> content: 12345678, Spend 0.21700000762939453 seconds
2017-07-10 20:34:07,874 - root - INFO - SUCCESS    Clear and type element: <id->money> content: 10, Spend 0.20300006866455078 seconds
2017-07-10 20:34:08,035 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[4]/input> content: , Spend 0.15899991989135742 seconds
2017-07-10 20:34:08,189 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'per_sure btn_submit']>, Spend 0.1529998779296875 seconds
2017-07-10 20:34:08,272 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[4]/span[1]> , Spend 0.0820000171661377 seconds
2017-07-10 20:34:08,273 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:08,484 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b1_4.jpg, Spend 0.2109999656677246 seconds
2017-07-10 20:34:11,520 - root - INFO - ###############################  End  ###############################
2017-07-10 20:34:11,521 - root - INFO - ############################### START ###############################
2017-07-10 20:34:16,442 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.2249999046325684 seconds
2017-07-10 20:34:17,384 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 0.9399998188018799 seconds
2017-07-10 20:34:17,708 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.32200002670288086 seconds
2017-07-10 20:34:17,982 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.2720000743865967 seconds
2017-07-10 20:34:18,232 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.25 seconds
2017-07-10 20:34:21,173 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 2.938999891281128 seconds
2017-07-10 20:34:21,444 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.2690000534057617 seconds
2017-07-10 20:34:21,689 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.24399995803833008 seconds
2017-07-10 20:34:22,015 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.3249998092651367 seconds
2017-07-10 20:34:22,283 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[6]/div[2]/div/div/div/input>, Spend 0.26600003242492676 seconds
2017-07-10 20:34:23,606 - root - INFO - SUCCESS    Clicked element: <xpath->//div[4]/div[1]/div[2]/table/tbody/tr[5]/td[6]/div>, Spend 0.32200002670288086 seconds
2017-07-10 20:34:23,964 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[6]/div[1]/h1>, Spend 0.35700011253356934 seconds
2017-07-10 20:34:24,236 - root - INFO - SUCCESS    Clicked element: <id->check_agree>, Spend 0.2709999084472656 seconds
2017-07-10 20:34:24,517 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.27900004386901855 seconds
2017-07-10 20:34:24,666 - root - INFO - SUCCESS    positioned to element: <xpath->//div[5]/div/div[2]/div> , Spend 0.14800000190734863 seconds
2017-07-10 20:34:24,667 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:24,956 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_1.jpg, Spend 0.28799986839294434 seconds
2017-07-10 20:34:26,873 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 1.9160001277923584 seconds
2017-07-10 20:34:27,153 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.27900004386901855 seconds
2017-07-10 20:34:27,372 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.21800017356872559 seconds
2017-07-10 20:34:27,559 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.18599987030029297 seconds
2017-07-10 20:34:27,666 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div[2]/div/div/div/div/span[1]> , Spend 0.10699987411499023 seconds
2017-07-10 20:34:27,667 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:27,881 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_2.jpg, Spend 0.21300005912780762 seconds
2017-07-10 20:34:28,874 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 0.9909999370574951 seconds
2017-07-10 20:34:29,054 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 0.17799997329711914 seconds
2017-07-10 20:34:29,274 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.21900010108947754 seconds
2017-07-10 20:34:29,438 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: , Spend 0.1640000343322754 seconds
2017-07-10 20:34:29,691 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.25100016593933105 seconds
2017-07-10 20:34:29,923 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.23000001907348633 seconds
2017-07-10 20:34:30,057 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[2]/div[2]/div/div/div/span[1]> , Spend 0.13300013542175293 seconds
2017-07-10 20:34:30,058 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:30,315 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_3.jpg, Spend 0.257000207901001 seconds
2017-07-10 20:34:31,557 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 1.2400000095367432 seconds
2017-07-10 20:34:31,746 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 0.18900012969970703 seconds
2017-07-10 20:34:31,960 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.2109999656677246 seconds
2017-07-10 20:34:32,473 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 少时诵诗书所少时诵诗书所少时诵诗书少时就诵诗书是是是搜索搜索搜, Spend 0.5119998455047607 seconds
2017-07-10 20:34:32,754 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.28099989891052246 seconds
2017-07-10 20:34:32,965 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.2090001106262207 seconds
2017-07-10 20:34:33,051 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[2]/div[2]/div/div/div/span[1]> , Spend 0.08599996566772461 seconds
2017-07-10 20:34:33,052 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:33,204 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_4.jpg, Spend 0.1510000228881836 seconds
2017-07-10 20:34:34,542 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 1.3359999656677246 seconds
2017-07-10 20:34:34,772 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 0.23000001907348633 seconds
2017-07-10 20:34:34,981 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.20799994468688965 seconds
2017-07-10 20:34:35,212 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.22900009155273438 seconds
2017-07-10 20:34:35,433 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: , Spend 0.21899986267089844 seconds
2017-07-10 20:34:35,635 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.20200014114379883 seconds
2017-07-10 20:34:35,757 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[3]/div[2]/div/div/div/span[1]> , Spend 0.12100005149841309 seconds
2017-07-10 20:34:35,759 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:36,027 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_5.jpg, Spend 0.2669999599456787 seconds
2017-07-10 20:34:37,327 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 1.2999999523162842 seconds
2017-07-10 20:34:37,529 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 0.19999980926513672 seconds
2017-07-10 20:34:37,751 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.2219998836517334 seconds
2017-07-10 20:34:38,023 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.2700002193450928 seconds
2017-07-10 20:34:38,271 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.247999906539917 seconds
2017-07-10 20:34:38,464 - root - INFO - SUCCESS    Clicked element: <id->demandSavesaa>, Spend 0.192000150680542 seconds
2017-07-10 20:34:38,580 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[6]/div[2]/div/div/div/span[1]> , Spend 0.11500000953674316 seconds
2017-07-10 20:34:38,581 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:38,813 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_6.jpg, Spend 0.23000001907348633 seconds
2017-07-10 20:34:39,808 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 0.994999885559082 seconds
2017-07-10 20:34:40,039 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.23000001907348633 seconds
2017-07-10 20:34:40,225 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.18499994277954102 seconds
2017-07-10 20:34:40,408 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[8]/a>, Spend 0.18199992179870605 seconds
2017-07-10 20:34:41,515 - root - INFO - SUCCESS    Switch to the new window,new window's url: http://www.fengsulian.com/register/deal, Spend 1.1050000190734863 seconds
2017-07-10 20:34:41,657 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[1]/h1> , Spend 0.14100003242492676 seconds
2017-07-10 20:34:41,658 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:42,073 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_7.jpg, Spend 0.4140000343322754 seconds
2017-07-10 20:34:43,808 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/demand/add/demand/type?demandType=5, Spend 1.7330000400543213 seconds
2017-07-10 20:34:44,013 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/input[1]>, Spend 0.20399999618530273 seconds
2017-07-10 20:34:44,229 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div[2]/div/div/div/div/ul/li[2]>, Spend 0.21399998664855957 seconds
2017-07-10 20:34:44,490 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[2]/div[2]/div/div/div/input> content: 急需开发团队, Spend 0.26000022888183594 seconds
2017-07-10 20:34:44,754 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div[2]/div/div/div/textarea> content: 团结专业效率高, Spend 0.26200008392333984 seconds
2017-07-10 20:34:45,008 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[6]/div[2]/div/div/div/input>, Spend 0.252000093460083 seconds
2017-07-10 20:34:46,303 - root - INFO - SUCCESS    Clicked element: <xpath->//div[4]/div[1]/div[2]/table/tbody/tr[5]/td[6]/div>, Spend 0.2950000762939453 seconds
2017-07-10 20:34:46,631 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[6]/div[1]/h1>, Spend 0.32700014114379883 seconds
2017-07-10 20:34:46,912 - root - INFO - SUCCESS    Clicked element: <id->trif>, Spend 0.2799999713897705 seconds
2017-07-10 20:34:47,643 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[1]/div[2]/div/div/div[3]/ul/li[2]/div[2]/div[1]/a/p> , Spend 0.7290000915527344 seconds
2017-07-10 20:34:47,643 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:34:47,838 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b2_8.jpg, Spend 0.19299983978271484 seconds
2017-07-10 20:34:50,900 - root - INFO - ###############################  End  ###############################
2017-07-10 20:34:50,901 - root - INFO - ############################### START ###############################
2017-07-10 20:34:55,897 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.2259998321533203 seconds
2017-07-10 20:34:56,919 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/demand, Spend 1.0209999084472656 seconds
2017-07-10 20:34:57,240 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.32000017166137695 seconds
2017-07-10 20:34:57,503 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.26199984550476074 seconds
2017-07-10 20:34:57,780 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.27500009536743164 seconds
2017-07-10 20:35:00,198 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div[1]/div[2]/div/div/div[3]/ul/li[2]/div[2]/div[1]/a/p>, Spend 2.4179999828338623 seconds
2017-07-10 20:35:00,441 - root - INFO - SUCCESS    positioned to element: <xpath->//div[2]/div[1]/div/div[1]/div[1]/h6> , Spend 0.24200010299682617 seconds
2017-07-10 20:35:00,443 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:35:00,744 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b3_2.jpg, Spend 0.2999999523162842 seconds
2017-07-10 20:35:01,215 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/demand, Spend 0.46900010108947754 seconds
2017-07-10 20:35:01,390 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div[1]/div[2]/div/div/div[3]/ul/li[2]/div[2]/div[1]/a/p>, Spend 0.17400002479553223 seconds
2017-07-10 20:35:03,431 - root - INFO - SUCCESS    Clicked element: <xpath->//div[2]/div[1]/div/div[2]/a>, Spend 2.0400002002716064 seconds
2017-07-10 20:35:03,495 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[2]/div[2]/div/div/div/input> , Spend 0.06399989128112793 seconds
2017-07-10 20:35:03,496 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:35:03,751 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\b3_3.jpg, Spend 0.25499987602233887 seconds
2017-07-10 20:35:06,794 - root - INFO - ###############################  End  ###############################
2017-07-10 20:35:06,796 - root - INFO - ############################### START ###############################
2017-07-10 20:35:11,820 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.25600004196167 seconds
2017-07-10 20:35:12,753 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/register, Spend 0.9309999942779541 seconds
2017-07-10 20:35:13,144 - root - INFO - SUCCESS    Clear and type element: <id->account> content: , Spend 0.38899993896484375 seconds
2017-07-10 20:35:13,488 - root - INFO - SUCCESS    Clear and type element: <id->code> content: 1111, Spend 0.34200000762939453 seconds
2017-07-10 20:35:13,862 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.3730001449584961 seconds
2017-07-10 20:35:14,114 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'btn_com btn_blue w100p btn_submit']>, Spend 0.25100016593933105 seconds
2017-07-10 20:35:14,236 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div/div[2]/span[1]> , Spend 0.12100005149841309 seconds
2017-07-10 20:35:14,237 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
